,comp,comp_id,date,guest_points,guest_result,guest_team,guest_team_short,home_points,home_result,home_team,home_team_short,host,league,site,time,weapon,winner
514,3,LP1.BuLi Nord5C,04.11.2017,0,0,Sp.Sch.St.Seb.Pier2000,Sp.Sch.St.Seb.Pier2000,0,0,PSV Olympia Berlin,PSV Olympia Berlin,Braunschweiger SG,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=5,19.00 Uhr,Luftpistole,guest
515,4,LP1.BuLi Nord5D,04.11.2017,0,0,SV Falke Dasbach,SV Falke Dasbach,0,0,Spsch Raesfeld,Spsch Raesfeld,SV Schirumer Leegmoor,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=5,16.00 Uhr,Luftpistole,guest
516,5,LP1.BuLi Nord5E,04.11.2017,0,0,SSG Teutoburger Wald,SSG Teutoburger Wald,0,0,SV Schirumer Leegmoor,SV Schirumer Leegmoor,SV Schirumer Leegmoor,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=5,17.30 Uhr,Luftpistole,guest
517,6,LP1.BuLi Nord5F,04.11.2017,0,0,SV 1935 Kriftel,SV 1935 Kriftel,0,0,Freischütz Wathlingen,Freischütz Wathlingen,SV Schirumer Leegmoor,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=5,19.00 Uhr,Luftpistole,guest
518,1,LP1.BuLi Nord6A,05.11.2017,0,0,SV Uetze,SV Uetze,0,0,Sp.Sch.St.Seb.Pier2000,Sp.Sch.St.Seb.Pier2000,Braunschweiger SG,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=6,10.00 Uhr,Luftpistole,guest
519,2,LP1.BuLi Nord6B,05.11.2017,0,0,SV Bassum von 1848,SV Bassum von 1848,0,0,Braunschweiger SG,Braunschweiger SG,Braunschweiger SG,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=6,11.30 Uhr,Luftpistole,guest
520,3,LP1.BuLi Nord6C,05.11.2017,0,0,Sp.Sch. Fahrdorf,Sp.Sch. Fahrdorf,0,0,PSV Olympia Berlin,PSV Olympia Berlin,Braunschweiger SG,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=6,13.00 Uhr,Luftpistole,guest
521,4,LP1.BuLi Nord6D,05.11.2017,0,0,Freischütz Wathlingen,Freischütz Wathlingen,0,0,SV Falke Dasbach,SV Falke Dasbach,SV Schirumer Leegmoor,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=6,10.00 Uhr,Luftpistole,guest
522,5,LP1.BuLi Nord6E,05.11.2017,0,0,SV 1935 Kriftel,SV 1935 Kriftel,0,0,SV Schirumer Leegmoor,SV Schirumer Leegmoor,SV Schirumer Leegmoor,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=6,11.30 Uhr,Luftpistole,guest
523,6,LP1.BuLi Nord6F,05.11.2017,0,0,Spsch Raesfeld,Spsch Raesfeld,0,0,SSG Teutoburger Wald,SSG Teutoburger Wald,SV Schirumer Leegmoor,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=6,13.00 Uhr,Luftpistole,guest
524,1,LP1.BuLi Nord7A,18.11.2017,0,0,PSV Olympia Berlin,PSV Olympia Berlin,0,0,Freischütz Wathlingen,Freischütz Wathlingen,SV Uetze,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=7,16.00 Uhr,Luftpistole,guest
525,2,LP1.BuLi Nord7B,18.11.2017,0,0,SV 1935 Kriftel,SV 1935 Kriftel,0,0,SV Uetze,SV Uetze,SV Uetze,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=7,17.30 Uhr,Luftpistole,guest
526,3,LP1.BuLi Nord7C,18.11.2017,0,0,SV Bassum von 1848,SV Bassum von 1848,0,0,Spsch Raesfeld,Spsch Raesfeld,SV Uetze,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=7,19.00 Uhr,Luftpistole,guest
527,4,LP1.BuLi Nord7D,18.11.2017,0,0,Braunschweiger SG,Braunschweiger SG,0,0,SSG Teutoburger Wald,SSG Teutoburger Wald,Sp.Sch.St.Seb.Pier000,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=7,16.00 Uhr,Luftpistole,guest
528,5,LP1.BuLi Nord7E,18.11.2017,0,0,SV Falke Dasbach,SV Falke Dasbach,0,0,Sp.Sch.St.Seb.Pier2000,Sp.Sch.St.Seb.Pier2000,Sp.Sch.St.Seb.Pier000,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=7,17.30 Uhr,Luftpistole,guest
529,6,LP1.BuLi Nord7F,18.11.2017,0,0,SV Schirumer Leegmoor,SV Schirumer Leegmoor,0,0,Sp.Sch. Fahrdorf,Sp.Sch. Fahrdorf,Sp.Sch.St.Seb.Pier000,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=7,19.00 Uhr,Luftpistole,guest
530,1,LP1.BuLi Nord8A,02.12.2017,0,0,Sp.Sch.St.Seb.Pier2000,Sp.Sch.St.Seb.Pier2000,0,0,SSG Teutoburger Wald,SSG Teutoburger Wald,PSV Olympia Berlin,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=8,16.00 Uhr,Luftpistole,guest
531,2,LP1.BuLi Nord8B,02.12.2017,0,0,Braunschweiger SG,Braunschweiger SG,0,0,PSV Olympia Berlin,PSV Olympia Berlin,PSV Olympia Berlin,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=8,17.30 Uhr,Luftpistole,guest
532,3,LP1.BuLi Nord8C,02.12.2017,0,0,Sp.Sch. Fahrdorf,Sp.Sch. Fahrdorf,0,0,SV Falke Dasbach,SV Falke Dasbach,PSV Olympia Berlin,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=8,19.00 Uhr,Luftpistole,guest
533,4,LP1.BuLi Nord8D,02.12.2017,0,0,SV Uetze,SV Uetze,0,0,Freischütz Wathlingen,Freischütz Wathlingen,Spsch Raesfeld,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=8,16.00 Uhr,Luftpistole,guest
534,5,LP1.BuLi Nord8E,02.12.2017,0,0,SV Schirumer Leegmoor,SV Schirumer Leegmoor,0,0,Spsch Raesfeld,Spsch Raesfeld,Spsch Raesfeld,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=8,17.30 Uhr,Luftpistole,guest
535,6,LP1.BuLi Nord8F,02.12.2017,0,0,SV Bassum von 1848,SV Bassum von 1848,0,0,SV 1935 Kriftel,SV 1935 Kriftel,Spsch Raesfeld,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=8,19.00 Uhr,Luftpistole,guest
536,1,LP1.BuLi Nord9A,03.12.2017,0,0,Sp.Sch.St.Seb.Pier2000,Sp.Sch.St.Seb.Pier2000,0,0,Braunschweiger SG,Braunschweiger SG,PSV Olympia Berlin,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=9,10.00 Uhr,Luftpistole,guest
537,2,LP1.BuLi Nord9B,03.12.2017,0,0,SV Falke Dasbach,SV Falke Dasbach,0,0,PSV Olympia Berlin,PSV Olympia Berlin,PSV Olympia Berlin,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=9,11.30 Uhr,Luftpistole,guest
538,3,LP1.BuLi Nord9C,03.12.2017,0,0,Sp.Sch. Fahrdorf,Sp.Sch. Fahrdorf,0,0,SSG Teutoburger Wald,SSG Teutoburger Wald,PSV Olympia Berlin,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=9,13.00 Uhr,Luftpistole,guest
539,4,LP1.BuLi Nord9D,03.12.2017,0,0,Freischütz Wathlingen,Freischütz Wathlingen,0,0,SV Bassum von 1848,SV Bassum von 1848,Spsch Raesfeld,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=9,10.00 Uhr,Luftpistole,guest
540,5,LP1.BuLi Nord9E,03.12.2017,0,0,SV 1935 Kriftel,SV 1935 Kriftel,0,0,Spsch Raesfeld,Spsch Raesfeld,Spsch Raesfeld,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=9,11.30 Uhr,Luftpistole,guest
541,6,LP1.BuLi Nord9F,03.12.2017,0,0,SV Uetze,SV Uetze,0,0,SV Schirumer Leegmoor,SV Schirumer Leegmoor,Spsch Raesfeld,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=9,13.00 Uhr,Luftpistole,guest
542,1,LP1.BuLi Nord10A,06.01.2018,0,0,SSG Teutoburger Wald,SSG Teutoburger Wald,0,0,SV Bassum von 1848,SV Bassum von 1848,SV 1935 Kriftel,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=10,16.00 Uhr,Luftpistole,guest
543,2,LP1.BuLi Nord10B,06.01.2018,0,0,Sp.Sch.St.Seb.Pier2000,Sp.Sch.St.Seb.Pier2000,0,0,SV 1935 Kriftel,SV 1935 Kriftel,SV 1935 Kriftel,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=10,17.30 Uhr,Luftpistole,guest
544,3,LP1.BuLi Nord10C,06.01.2018,0,0,SV Falke Dasbach,SV Falke Dasbach,0,0,SV Schirumer Leegmoor,SV Schirumer Leegmoor,SV 1935 Kriftel,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=10,19.00 Uhr,Luftpistole,guest
545,4,LP1.BuLi Nord10D,06.01.2018,0,0,SV Uetze,SV Uetze,0,0,Sp.Sch. Fahrdorf,Sp.Sch. Fahrdorf,Freischütz Wathlingen,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=10,16.00 Uhr,Luftpistole,guest
546,5,LP1.BuLi Nord10E,06.01.2018,0,0,Braunschweiger SG,Braunschweiger SG,0,0,Freischütz Wathlingen,Freischütz Wathlingen,Freischütz Wathlingen,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=10,17.30 Uhr,Luftpistole,guest
547,6,LP1.BuLi Nord10F,06.01.2018,0,0,Spsch Raesfeld,Spsch Raesfeld,0,0,PSV Olympia Berlin,PSV Olympia Berlin,Freischütz Wathlingen,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=10,19.00 Uhr,Luftpistole,guest
548,1,LP1.BuLi Nord11A,07.01.2018,0,0,SV Bassum von 1848,SV Bassum von 1848,0,0,SV Falke Dasbach,SV Falke Dasbach,SV 1935 Kriftel,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=11,10.00 Uhr,Luftpistole,guest
549,2,LP1.BuLi Nord11B,07.01.2018,0,0,SSG Teutoburger Wald,SSG Teutoburger Wald,0,0,SV 1935 Kriftel,SV 1935 Kriftel,SV 1935 Kriftel,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=11,11.30 Uhr,Luftpistole,guest
550,3,LP1.BuLi Nord11C,07.01.2018,0,0,SV Schirumer Leegmoor,SV Schirumer Leegmoor,0,0,Sp.Sch.St.Seb.Pier2000,Sp.Sch.St.Seb.Pier2000,SV 1935 Kriftel,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=11,13.00 Uhr,Luftpistole,guest
551,4,LP1.BuLi Nord11D,07.01.2018,0,0,PSV Olympia Berlin,PSV Olympia Berlin,0,0,SV Uetze,SV Uetze,Freischütz Wathlingen,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=11,10.00 Uhr,Luftpistole,guest
552,5,LP1.BuLi Nord11E,07.01.2018,0,0,Sp.Sch. Fahrdorf,Sp.Sch. Fahrdorf,0,0,Freischütz Wathlingen,Freischütz Wathlingen,Freischütz Wathlingen,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=11,11.30 Uhr,Luftpistole,guest
553,6,LP1.BuLi Nord11F,07.01.2018,0,0,Spsch Raesfeld,Spsch Raesfeld,0,0,Braunschweiger SG,Braunschweiger SG,Freischütz Wathlingen,1.BuLi Nord,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=6&wettkampf=11,13.00 Uhr,Luftpistole,guest
554,1,LP1.BuLi Süd1A,07.10.2017,0,1869,SV Altheim Waldhausen,SV Altheim Waldhausen,5,1894,SGi Ludwigsburg,SGi Ludwigsburg,SV Kelheim-Gmünd,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=1,16.00 Uhr,Luftpistole,home
555,2,LP1.BuLi Süd1B,07.10.2017,2,1864,SV Waldkirch,SV Waldkirch,3,1874,SV Kelheim-Gmünd,SV Kelheim-Gmünd,SV Kelheim-Gmünd,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=1,17.30 Uhr,Luftpistole,home
556,3,LP1.BuLi Süd1C,07.10.2017,4,1860,SSG Dynamit Fürth,SSG Dynamit Fürth,1,1835,SG Edelweiß Scheuring,SG Edelweiß Scheuring,SV Kelheim-Gmünd,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=1,19.00 Uhr,Luftpistole,guest
557,4,LP1.BuLi Süd1D,07.10.2017,2,1879,ESV Weil am Rhein,ESV Weil am Rhein,3,1866,SV Peiting,SV Peiting,SV Murrhardt-Karnsberg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=1,16.00 Uhr,Luftpistole,home
558,5,LP1.BuLi Süd1E,07.10.2017,1,1849,SV Willmandingen,SV Willmandingen,4,1863,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=1,17.30 Uhr,Luftpistole,home
559,6,LP1.BuLi Süd1F,07.10.2017,3,1865,Sgi Waldenburg,Sgi Waldenburg,2,1849,KKS Hambrücken,KKS Hambrücken,SV Murrhardt-Karnsberg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=1,19.00 Uhr,Luftpistole,guest
560,1,LP1.BuLi Süd2A,08.10.2017,2,1868,SV Altheim Waldhausen,SV Altheim Waldhausen,3,1880,SSG Dynamit Fürth,SSG Dynamit Fürth,SV Kelheim-Gmünd,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=2,10.00 Uhr,Luftpistole,home
561,2,LP1.BuLi Süd2B,08.10.2017,1,1833,SG Edelweiß Scheuring,SG Edelweiß Scheuring,4,1883,SV Kelheim-Gmünd,SV Kelheim-Gmünd,SV Kelheim-Gmünd,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=2,11.30 Uhr,Luftpistole,home
562,3,LP1.BuLi Süd2C,08.10.2017,3,1889,SGi Ludwigsburg,SGi Ludwigsburg,2,1875,SV Waldkirch,SV Waldkirch,SV Kelheim-Gmünd,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=2,13.00 Uhr,Luftpistole,guest
563,4,LP1.BuLi Süd2D,08.10.2017,3,1885,ESV Weil am Rhein,ESV Weil am Rhein,2,1890,Sgi Waldenburg,Sgi Waldenburg,SV Murrhardt-Karnsberg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=2,10.00 Uhr,Luftpistole,guest
564,5,LP1.BuLi Süd2E,08.10.2017,2,1849,KKS Hambrücken,KKS Hambrücken,3,1867,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=2,11.30 Uhr,Luftpistole,home
565,6,LP1.BuLi Süd2F,08.10.2017,3,1852,SV Willmandingen,SV Willmandingen,2,1846,SV Peiting,SV Peiting,SV Murrhardt-Karnsberg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=2,13.00 Uhr,Luftpistole,guest
566,1,LP1.BuLi Süd3A,21.10.2017,0,0,SV Willmandingen,SV Willmandingen,0,0,KKS Hambrücken,KKS Hambrücken,SSG Dynamit Fürth,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=3,16.00 Uhr,Luftpistole,guest
567,2,LP1.BuLi Süd3B,21.10.2017,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,SSG Dynamit Fürth,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=3,17.30 Uhr,Luftpistole,guest
568,3,LP1.BuLi Süd3C,21.10.2017,0,0,Sgi Waldenburg,Sgi Waldenburg,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,SSG Dynamit Fürth,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=3,19.00 Uhr,Luftpistole,guest
569,4,LP1.BuLi Süd3D,21.10.2017,0,0,SGi Ludwigsburg,SGi Ludwigsburg,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,ESV Weil am Rhein,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=3,16.00 Uhr,Luftpistole,guest
570,5,LP1.BuLi Süd3E,21.10.2017,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,0,0,ESV Weil am Rhein,ESV Weil am Rhein,ESV Weil am Rhein,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=3,17.30 Uhr,Luftpistole,guest
571,6,LP1.BuLi Süd3F,21.10.2017,0,0,SV Peiting,SV Peiting,0,0,SV Waldkirch,SV Waldkirch,ESV Weil am Rhein,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=3,19.00 Uhr,Luftpistole,guest
572,1,LP1.BuLi Süd4A,22.10.2017,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,0,0,SV Willmandingen,SV Willmandingen,SSG Dynamit Fürth,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=4,10.00 Uhr,Luftpistole,guest
573,2,LP1.BuLi Süd4B,22.10.2017,0,0,Sgi Waldenburg,Sgi Waldenburg,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,SSG Dynamit Fürth,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=4,11.30 Uhr,Luftpistole,guest
574,3,LP1.BuLi Süd4C,22.10.2017,0,0,KKS Hambrücken,KKS Hambrücken,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,SSG Dynamit Fürth,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=4,13.00 Uhr,Luftpistole,guest
575,4,LP1.BuLi Süd4D,22.10.2017,0,0,SV Peiting,SV Peiting,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,ESV Weil am Rhein,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=4,10.00 Uhr,Luftpistole,guest
576,5,LP1.BuLi Süd4E,22.10.2017,0,0,SGi Ludwigsburg,SGi Ludwigsburg,0,0,ESV Weil am Rhein,ESV Weil am Rhein,ESV Weil am Rhein,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=4,11.30 Uhr,Luftpistole,guest
577,6,LP1.BuLi Süd4F,22.10.2017,0,0,SV Waldkirch,SV Waldkirch,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,ESV Weil am Rhein,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=4,13.00 Uhr,Luftpistole,guest
578,1,LP1.BuLi Süd5A,04.11.2017,0,0,SV Peiting,SV Peiting,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,SV Willmandingen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=5,16.00 Uhr,Luftpistole,guest
579,2,LP1.BuLi Süd5B,04.11.2017,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,0,0,SV Willmandingen,SV Willmandingen,SV Willmandingen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=5,17.30 Uhr,Luftpistole,guest
580,3,LP1.BuLi Süd5C,04.11.2017,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,0,0,Sgi Waldenburg,Sgi Waldenburg,SV Willmandingen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=5,19.00 Uhr,Luftpistole,guest
581,4,LP1.BuLi Süd5D,04.11.2017,0,0,SV Waldkirch,SV Waldkirch,0,0,ESV Weil am Rhein,ESV Weil am Rhein,SV Altheim Waldhausen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=5,16.00 Uhr,Luftpistole,guest
582,5,LP1.BuLi Süd5E,04.11.2017,0,0,KKS Hambrücken,KKS Hambrücken,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,SV Altheim Waldhausen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=5,17.30 Uhr,Luftpistole,guest
583,6,LP1.BuLi Süd5F,04.11.2017,0,0,SGi Ludwigsburg,SGi Ludwigsburg,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,SV Altheim Waldhausen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=5,19.00 Uhr,Luftpistole,guest
584,1,LP1.BuLi Süd6A,05.11.2017,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,0,0,SV Peiting,SV Peiting,SV Willmandingen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=6,10.00 Uhr,Luftpistole,guest
585,2,LP1.BuLi Süd6B,05.11.2017,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,0,0,SV Willmandingen,SV Willmandingen,SV Willmandingen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=6,11.30 Uhr,Luftpistole,guest
586,3,LP1.BuLi Süd6C,05.11.2017,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,0,0,Sgi Waldenburg,Sgi Waldenburg,SV Willmandingen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=6,13.00 Uhr,Luftpistole,guest
587,4,LP1.BuLi Süd6D,05.11.2017,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,0,0,SV Waldkirch,SV Waldkirch,SV Altheim Waldhausen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=6,10.00 Uhr,Luftpistole,guest
588,5,LP1.BuLi Süd6E,05.11.2017,0,0,ESV Weil am Rhein,ESV Weil am Rhein,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,SV Altheim Waldhausen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=6,11.30 Uhr,Luftpistole,guest
589,6,LP1.BuLi Süd6F,05.11.2017,0,0,KKS Hambrücken,KKS Hambrücken,0,0,SGi Ludwigsburg,SGi Ludwigsburg,SV Altheim Waldhausen,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=6,13.00 Uhr,Luftpistole,guest
590,1,LP1.BuLi Süd7A,18.11.2017,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,SG Edelweiß Scheuring,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=7,16.00 Uhr,Luftpistole,guest
591,2,LP1.BuLi Süd7B,18.11.2017,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,SG Edelweiß Scheuring,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=7,17.30 Uhr,Luftpistole,guest
592,3,LP1.BuLi Süd7C,18.11.2017,0,0,SV Willmandingen,SV Willmandingen,0,0,ESV Weil am Rhein,ESV Weil am Rhein,SG Edelweiß Scheuring,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=7,19.00 Uhr,Luftpistole,guest
593,4,LP1.BuLi Süd7D,18.11.2017,0,0,Sgi Waldenburg,Sgi Waldenburg,0,0,SGi Ludwigsburg,SGi Ludwigsburg,SV Peiting,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=7,16.00 Uhr,Luftpistole,guest
594,5,LP1.BuLi Süd7E,18.11.2017,0,0,KKS Hambrücken,KKS Hambrücken,0,0,SV Peiting,SV Peiting,SV Peiting,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=7,17.30 Uhr,Luftpistole,guest
595,6,LP1.BuLi Süd7F,18.11.2017,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,0,0,SV Waldkirch,SV Waldkirch,SV Peiting,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=7,19.00 Uhr,Luftpistole,guest
596,1,LP1.BuLi Süd8A,02.12.2017,0,0,SV Peiting,SV Peiting,0,0,SGi Ludwigsburg,SGi Ludwigsburg,SV Waldkirch,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=8,16.00 Uhr,Luftpistole,guest
597,2,LP1.BuLi Süd8B,02.12.2017,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,0,0,SV Waldkirch,SV Waldkirch,SV Waldkirch,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=8,17.30 Uhr,Luftpistole,guest
598,3,LP1.BuLi Süd8C,02.12.2017,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,0,0,KKS Hambrücken,KKS Hambrücken,SV Waldkirch,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=8,19.00 Uhr,Luftpistole,guest
