,first_name,home,id,last_name,point,position,result,shoot_off,team_full
2878,Carsten,True,LP2.BuLi Süd1G,Schütt,0,5,366, ,"('HSG München',)"
2879,Sabine,False,LP2.BuLi Süd1G,Gruchmann,1,5,370, ,"('SG Eintracht Garching',)"
2880,Tobias,True,LP2.BuLi Süd1G,Spötzl,0,1,357, ,"('SV Hubertus Rettenbach',)"
2881,Stefan,False,LP2.BuLi Süd1G,Kupillas,1,1,366, ,"('Auerhahn Steinberg',)"
2882,Johannes,True,LP2.BuLi Süd1G,Fischer,0,2,362, ,"('SV Hubertus Rettenbach',)"
2883,Konrad,False,LP2.BuLi Süd1G,Schneider,1,2,370, ,"('Auerhahn Steinberg',)"
2884,Maria,True,LP2.BuLi Süd1G,Schausbreitner,0,3,360, ,"('SV Hubertus Rettenbach',)"
2885,Nick,False,LP2.BuLi Süd1G,Ruß,1,3,378, ,"('Auerhahn Steinberg',)"
2886,Albert,True,LP2.BuLi Süd1G,Spötzl,1,4,352, ,"('SV Hubertus Rettenbach',)"
2887,Roman,False,LP2.BuLi Süd1G,Schneider,0,4,345, ,"('Auerhahn Steinberg',)"
2888,Bettina,True,LP2.BuLi Süd1G,Hanfstingl,0,5,336, ,"('SV Hubertus Rettenbach',)"
2889,Herbert,False,LP2.BuLi Süd1G,Hartl,1,5,367, ,"('Auerhahn Steinberg',)"
2890,Stefan,True,LP2.BuLi Süd1G,Lipp,1,1,367, ,"('Bogenschützen Grund',)"
2891,Michael,False,LP2.BuLi Süd1G,Steinbauer,0,1,363, ,"('Adlerschützen Unteriglbach',)"
2892,Kai,True,LP2.BuLi Süd1G,Höfl,1,2,363, ,"('Bogenschützen Grund',)"
2893,Johannes,False,LP2.BuLi Süd1G,Schauer,0,2,362, ,"('Adlerschützen Unteriglbach',)"
2894,Hermann,True,LP2.BuLi Süd1G,Mayerhofer,1,3,361, ,"('Bogenschützen Grund',)"
2895,Stefan,False,LP2.BuLi Süd1G,Degenhardt,0,3,360, ,"('Adlerschützen Unteriglbach',)"
2896,Andreas,True,LP2.BuLi Süd1G,Weber,0,4,348, ,"('Bogenschützen Grund',)"
2897,Pavel,False,LP2.BuLi Süd1G,Skopovy,1,4,370, ,"('Adlerschützen Unteriglbach',)"
2898,Hans,True,LP2.BuLi Süd1G,Schwarzbauer,1,5,368, ,"('Bogenschützen Grund',)"
2899,Roland,False,LP2.BuLi Süd1G,Meyer,0,5,366, ,"('Adlerschützen Unteriglbach',)"
2900,Stefan,True,LP2.BuLi Süd1G,Kupillas,0,1,357, ,"('Auerhahn Steinberg',)"
2901,Stefan,False,LP2.BuLi Süd1G,Lipp,1,1,365, ,"('Bogenschützen Grund',)"
2902,Konrad,True,LP2.BuLi Süd1G,Schneider,1,2,368, ,"('Auerhahn Steinberg',)"
2903,Kai,False,LP2.BuLi Süd1G,Höfl,0,2,367, ,"('Bogenschützen Grund',)"
2904,Nick,True,LP2.BuLi Süd1G,Ruß,0,3,366, ,"('Auerhahn Steinberg',)"
2905,Hermann,False,LP2.BuLi Süd1G,Mayerhofer,1,3,367, ,"('Bogenschützen Grund',)"
2906,Roman,True,LP2.BuLi Süd1G,Schneider,1,4,367, ,"('Auerhahn Steinberg',)"
2907,Andreas,False,LP2.BuLi Süd1G,Weber,0,4,352, ,"('Bogenschützen Grund',)"
2908,Herbert,True,LP2.BuLi Süd1G,Hartl,1,5,364, ,"('Auerhahn Steinberg',)"
2909,Hans,False,LP2.BuLi Süd1G,Schwarzbauer,0,5,355, ,"('Bogenschützen Grund',)"
2910,Tobias,True,LP2.BuLi Süd1G,Spötzl,0,1,364, ,"('SV Hubertus Rettenbach',)"
2911,Michael,False,LP2.BuLi Süd1G,Steinbauer,1,1,369, ,"('Adlerschützen Unteriglbach',)"
2912,Johannes,True,LP2.BuLi Süd1G,Fischer,1,2,351, ,"('SV Hubertus Rettenbach',)"
2913,Johannes,False,LP2.BuLi Süd1G,Schauer,0,2,350, ,"('Adlerschützen Unteriglbach',)"
2914,Maria,True,LP2.BuLi Süd1G,Schausbreitner,1,3,367, ,"('SV Hubertus Rettenbach',)"
2915,Stefan,False,LP2.BuLi Süd1G,Degenhardt,0,3,358, ,"('Adlerschützen Unteriglbach',)"
2916,Albert,True,LP2.BuLi Süd1G,Spötzl,0,4,370, ,"('SV Hubertus Rettenbach',)"
2917,Pavel,False,LP2.BuLi Süd1G,Skopovy,1,4,378, ,"('Adlerschützen Unteriglbach',)"
2918,Bettina,True,LP2.BuLi Süd1G,Hanfstingl,0,5,359, ,"('SV Hubertus Rettenbach',)"
2919,Roland,False,LP2.BuLi Süd1G,Meyer,1,5,366, ,"('Adlerschützen Unteriglbach',)"
2920,Matthias,True,LP2.BuLi Süd1H,Nolte,1,1,375, ,"('HSG Erlangen',)"
2921,Lisa,False,LP2.BuLi Süd1H,Schnaidt,0,1,356, ,"('SSG Dynamit Fürth II',)"
2922,Hans-Rainer,True,LP2.BuLi Süd1H,Wagner,0,2,363, ,"('HSG Erlangen',)"
2923,Kirsten,False,LP2.BuLi Süd1H,Knopf,1,2,371, ,"('SSG Dynamit Fürth II',)"
2924,Claudia,True,LP2.BuLi Süd1H,Schardt,0,3,351, ,"('HSG Erlangen',)"
2925,Andreas,False,LP2.BuLi Süd1H,Pfeiffer,1,3,378, ,"('SSG Dynamit Fürth II',)"
2926,Michael,True,LP2.BuLi Süd1H,Lehmeier,0,4,351, ,"('HSG Erlangen',)"
2927,Volker,False,LP2.BuLi Süd1H,Roth,1,4,370, ,"('SSG Dynamit Fürth II',)"
2928,Niels,True,LP2.BuLi Süd1H,Röhner,0,5,358, ,"('HSG Erlangen',)"
2929,Tobias,False,LP2.BuLi Süd1H,Meyer,1,5,363, ,"('SSG Dynamit Fürth II',)"
2930,Sonja,True,LP2.BuLi Süd1H,Weiß,0,1,366, ,"('SG 1898 Thumsenreuth',)"
2931,Alexander,False,LP2.BuLi Süd1H,Leuchtle,1,1,368, ,"('Singoldschützen Großaitingen',)"
2932,Lukas,True,LP2.BuLi Süd1H,Spachtholz,1,2,372, ,"('SG 1898 Thumsenreuth',)"
2933,Reiner,False,LP2.BuLi Süd1H,Sauter,0,2,363, ,"('Singoldschützen Großaitingen',)"
2934,Karl,True,LP2.BuLi Süd1H,Greger,1,3,362, ,"('SG 1898 Thumsenreuth',)"
2935,Artur,False,LP2.BuLi Süd1H,Pfitzner,0,3,361, ,"('Singoldschützen Großaitingen',)"
2936,Bernhard,True,LP2.BuLi Süd1H,Stock,0,4,351, ,"('SG 1898 Thumsenreuth',)"
2937,Ralf,False,LP2.BuLi Süd1H,Wieler,1,4,364, ,"('Singoldschützen Großaitingen',)"
2938,Thomas,True,LP2.BuLi Süd1H,Glaser,0,5,358, ,"('SG 1898 Thumsenreuth',)"
2939,Florian,False,LP2.BuLi Süd1H,Gollinger,1,5,369, ,"('Singoldschützen Großaitingen',)"
2940,Alexander,True,LP2.BuLi Süd1H,Leuchtle,1,1,374, ,"('Singoldschützen Großaitingen',)"
2941,Lisa,False,LP2.BuLi Süd1H,Schnaidt,0,1,367, ,"('SSG Dynamit Fürth II',)"
2942,Reiner,True,LP2.BuLi Süd1H,Sauter,1,2,369, ,"('Singoldschützen Großaitingen',)"
2943,Kirsten,False,LP2.BuLi Süd1H,Knopf,0,2,361, ,"('SSG Dynamit Fürth II',)"
2944,Artur,True,LP2.BuLi Süd1H,Pfitzner,0,3,362, ,"('Singoldschützen Großaitingen',)"
2945,Andreas,False,LP2.BuLi Süd1H,Pfeiffer,1,3,377, ,"('SSG Dynamit Fürth II',)"
2946,Ralf,True,LP2.BuLi Süd1H,Wieler,0,4,364, ,"('Singoldschützen Großaitingen',)"
2947,Volker,False,LP2.BuLi Süd1H,Roth,1,4,367, ,"('SSG Dynamit Fürth II',)"
2948,Florian,True,LP2.BuLi Süd1H,Gollinger,0,5,369,8,"('Singoldschützen Großaitingen',)"
2949,Tobias,False,LP2.BuLi Süd1H,Meyer,1,5,369,9,"('SSG Dynamit Fürth II',)"
2950,Matthias,True,LP2.BuLi Süd1H,Nolte,1,1,379, ,"('HSG Erlangen',)"
2951,Sonja,False,LP2.BuLi Süd1H,Weiß,0,1,376, ,"('SG 1898 Thumsenreuth',)"
2952,Hans-Rainer,True,LP2.BuLi Süd1H,Wagner,0,2,373,8,"('HSG Erlangen',)"
2953,Lukas,False,LP2.BuLi Süd1H,Spachtholz,1,2,373,10,"('SG 1898 Thumsenreuth',)"
2954,Michael,True,LP2.BuLi Süd1H,Lehmeier,0,3,344, ,"('HSG Erlangen',)"
2955,Karl,False,LP2.BuLi Süd1H,Greger,1,3,364, ,"('SG 1898 Thumsenreuth',)"
2956,Christian,True,LP2.BuLi Süd1H,Werner,0,4,353,7,"('HSG Erlangen',)"
2957,Bernhard,False,LP2.BuLi Süd1H,Stock,1,4,353,10,"('SG 1898 Thumsenreuth',)"
2958,Niels,True,LP2.BuLi Süd1H,Röhner,0,5,347, ,"('HSG Erlangen',)"
2959,Thomas,False,LP2.BuLi Süd1H,Glaser,1,5,359, ,"('SG 1898 Thumsenreuth',)"
2960,Aleksandar,True,LP2.BuLi Süd1H,Todorov,1,1,374, ,"('HSG München',)"
2961,Thomas,False,LP2.BuLi Süd1H,Karsch,0,1,371, ,"('SV Kelheim-Gmünd II',)"
2962,Michael,True,LP2.BuLi Süd1H,Heise,1,2,380, ,"('HSG München',)"
2963,Matthias,False,LP2.BuLi Süd1H,Groher,0,2,366, ,"('SV Kelheim-Gmünd II',)"
2964,Arben,True,LP2.BuLi Süd1H,Kucana,1,3,377, ,"('HSG München',)"
2965,Axel,False,LP2.BuLi Süd1H,Genewsky,0,3,351, ,"('SV Kelheim-Gmünd II',)"
2966,Andreas,True,LP2.BuLi Süd1H,Martin,1,4,368, ,"('HSG München',)"
2967,Christian,False,LP2.BuLi Süd1H,Lichtenegger,0,4,364, ,"('SV Kelheim-Gmünd II',)"
2968,Carsten,True,LP2.BuLi Süd1H,Schütt,1,5,371, ,"('HSG München',)"
2969,Steven,False,LP2.BuLi Süd1H,Seeliger,0,5,369, ,"('SV Kelheim-Gmünd II',)"
2970,Maxim,True,LP2.BuLi Süd1H,Konradi,1,1,367,10,"('FSG Hilpoltstein',)"
2971,Lea,False,LP2.BuLi Süd1H,Kleesattel,0,1,367,9,"('SG Eintracht Garching',)"
2972,Karl,True,LP2.BuLi Süd1H,Schmidt,1,2,370, ,"('FSG Hilpoltstein',)"
2973,Carolin,False,LP2.BuLi Süd1H,Schiller,0,2,369, ,"('SG Eintracht Garching',)"
2974,Stefan,True,LP2.BuLi Süd1H,Schwab,1,3,370, ,"('FSG Hilpoltstein',)"
2975,Michael,False,LP2.BuLi Süd1H,Bolek,0,3,352, ,"('SG Eintracht Garching',)"
2976,Sebastian,True,LP2.BuLi Süd1H,Burger,1,4,370, ,"('FSG Hilpoltstein',)"
2977,Sabine,False,LP2.BuLi Süd1H,Gruchmann,0,4,364, ,"('SG Eintracht Garching',)"
2978,Horst,True,LP2.BuLi Süd1H,Roedel,1,5,365, ,"('FSG Hilpoltstein',)"
2979,Theresa,False,LP2.BuLi Süd1H,Olbinger,0,5,361, ,"('SG Eintracht Garching',)"
2980,Thomas,True,LP2.BuLi Süd1H,Karsch,1,1,380, ,"('SV Kelheim-Gmünd II',)"
2981,Maxim,False,LP2.BuLi Süd1H,Konradi,0,1,369, ,"('FSG Hilpoltstein',)"
2982,Matthias,True,LP2.BuLi Süd1H,Groher,1,2,370, ,"('SV Kelheim-Gmünd II',)"
2983,Karl,False,LP2.BuLi Süd1H,Schmidt,0,2,366, ,"('FSG Hilpoltstein',)"
2984,Axel,True,LP2.BuLi Süd1H,Genewsky,0,3,369, ,"('SV Kelheim-Gmünd II',)"
2985,Stefan,False,LP2.BuLi Süd1H,Schwab,1,3,372, ,"('FSG Hilpoltstein',)"
2986,Christian,True,LP2.BuLi Süd1H,Lichtenegger,1,4,370, ,"('SV Kelheim-Gmünd II',)"
2987,Sebastian,False,LP2.BuLi Süd1H,Burger,0,4,364, ,"('FSG Hilpoltstein',)"
2988,Steven,True,LP2.BuLi Süd1H,Seeliger,1,5,372, ,"('SV Kelheim-Gmünd II',)"
2989,Horst,False,LP2.BuLi Süd1H,Roedel,0,5,354, ,"('FSG Hilpoltstein',)"
2990,Aleksandar,True,LP2.BuLi Süd1H,Todorov,1,1,378, ,"('HSG München',)"
2991,Lea,False,LP2.BuLi Süd1H,Kleesattel,0,1,377, ,"('SG Eintracht Garching',)"
2992,Michael,True,LP2.BuLi Süd1H,Heise,1,2,386, ,"('HSG München',)"
2993,Carolin,False,LP2.BuLi Süd1H,Schiller,0,2,373, ,"('SG Eintracht Garching',)"
2994,Arben,True,LP2.BuLi Süd1H,Kucana,1,3,384, ,"('HSG München',)"
2995,Michael,False,LP2.BuLi Süd1H,Bolek,0,3,356, ,"('SG Eintracht Garching',)"
2996,Andreas,True,LP2.BuLi Süd1H,Martin,1,4,377, ,"('HSG München',)"
2997,Verena,False,LP2.BuLi Süd1H,Gimpl,0,4,356, ,"('SG Eintracht Garching',)"
2998,Carsten,True,LP2.BuLi Süd1H,Schütt,0,5,366, ,"('HSG München',)"
2999,Sabine,False,LP2.BuLi Süd1H,Gruchmann,1,5,370, ,"('SG Eintracht Garching',)"
3000,Tobias,True,LP2.BuLi Süd1H,Spötzl,0,1,357, ,"('SV Hubertus Rettenbach',)"
3001,Stefan,False,LP2.BuLi Süd1H,Kupillas,1,1,366, ,"('Auerhahn Steinberg',)"
3002,Johannes,True,LP2.BuLi Süd1H,Fischer,0,2,362, ,"('SV Hubertus Rettenbach',)"
3003,Konrad,False,LP2.BuLi Süd1H,Schneider,1,2,370, ,"('Auerhahn Steinberg',)"
3004,Maria,True,LP2.BuLi Süd1H,Schausbreitner,0,3,360, ,"('SV Hubertus Rettenbach',)"
3005,Nick,False,LP2.BuLi Süd1H,Ruß,1,3,378, ,"('Auerhahn Steinberg',)"
3006,Albert,True,LP2.BuLi Süd1H,Spötzl,1,4,352, ,"('SV Hubertus Rettenbach',)"
3007,Roman,False,LP2.BuLi Süd1H,Schneider,0,4,345, ,"('Auerhahn Steinberg',)"
3008,Bettina,True,LP2.BuLi Süd1H,Hanfstingl,0,5,336, ,"('SV Hubertus Rettenbach',)"
3009,Herbert,False,LP2.BuLi Süd1H,Hartl,1,5,367, ,"('Auerhahn Steinberg',)"
3010,Stefan,True,LP2.BuLi Süd1H,Lipp,1,1,367, ,"('Bogenschützen Grund',)"
3011,Michael,False,LP2.BuLi Süd1H,Steinbauer,0,1,363, ,"('Adlerschützen Unteriglbach',)"
3012,Kai,True,LP2.BuLi Süd1H,Höfl,1,2,363, ,"('Bogenschützen Grund',)"
3013,Johannes,False,LP2.BuLi Süd1H,Schauer,0,2,362, ,"('Adlerschützen Unteriglbach',)"
3014,Hermann,True,LP2.BuLi Süd1H,Mayerhofer,1,3,361, ,"('Bogenschützen Grund',)"
3015,Stefan,False,LP2.BuLi Süd1H,Degenhardt,0,3,360, ,"('Adlerschützen Unteriglbach',)"
3016,Andreas,True,LP2.BuLi Süd1H,Weber,0,4,348, ,"('Bogenschützen Grund',)"
3017,Pavel,False,LP2.BuLi Süd1H,Skopovy,1,4,370, ,"('Adlerschützen Unteriglbach',)"
3018,Hans,True,LP2.BuLi Süd1H,Schwarzbauer,1,5,368, ,"('Bogenschützen Grund',)"
3019,Roland,False,LP2.BuLi Süd1H,Meyer,0,5,366, ,"('Adlerschützen Unteriglbach',)"
3020,Stefan,True,LP2.BuLi Süd1H,Kupillas,0,1,357, ,"('Auerhahn Steinberg',)"
3021,Stefan,False,LP2.BuLi Süd1H,Lipp,1,1,365, ,"('Bogenschützen Grund',)"
3022,Konrad,True,LP2.BuLi Süd1H,Schneider,1,2,368, ,"('Auerhahn Steinberg',)"
3023,Kai,False,LP2.BuLi Süd1H,Höfl,0,2,367, ,"('Bogenschützen Grund',)"
3024,Nick,True,LP2.BuLi Süd1H,Ruß,0,3,366, ,"('Auerhahn Steinberg',)"
3025,Hermann,False,LP2.BuLi Süd1H,Mayerhofer,1,3,367, ,"('Bogenschützen Grund',)"
3026,Roman,True,LP2.BuLi Süd1H,Schneider,1,4,367, ,"('Auerhahn Steinberg',)"
3027,Andreas,False,LP2.BuLi Süd1H,Weber,0,4,352, ,"('Bogenschützen Grund',)"
3028,Herbert,True,LP2.BuLi Süd1H,Hartl,1,5,364, ,"('Auerhahn Steinberg',)"
3029,Hans,False,LP2.BuLi Süd1H,Schwarzbauer,0,5,355, ,"('Bogenschützen Grund',)"
3030,Tobias,True,LP2.BuLi Süd1H,Spötzl,0,1,364, ,"('SV Hubertus Rettenbach',)"
3031,Michael,False,LP2.BuLi Süd1H,Steinbauer,1,1,369, ,"('Adlerschützen Unteriglbach',)"
3032,Johannes,True,LP2.BuLi Süd1H,Fischer,1,2,351, ,"('SV Hubertus Rettenbach',)"
3033,Johannes,False,LP2.BuLi Süd1H,Schauer,0,2,350, ,"('Adlerschützen Unteriglbach',)"
3034,Maria,True,LP2.BuLi Süd1H,Schausbreitner,1,3,367, ,"('SV Hubertus Rettenbach',)"
3035,Stefan,False,LP2.BuLi Süd1H,Degenhardt,0,3,358, ,"('Adlerschützen Unteriglbach',)"
3036,Albert,True,LP2.BuLi Süd1H,Spötzl,0,4,370, ,"('SV Hubertus Rettenbach',)"
3037,Pavel,False,LP2.BuLi Süd1H,Skopovy,1,4,378, ,"('Adlerschützen Unteriglbach',)"
3038,Bettina,True,LP2.BuLi Süd1H,Hanfstingl,0,5,359, ,"('SV Hubertus Rettenbach',)"
3039,Roland,False,LP2.BuLi Süd1H,Meyer,1,5,366, ,"('Adlerschützen Unteriglbach',)"
3040,Matthias,True,LP2.BuLi Süd1I,Nolte,1,1,375, ,"('HSG Erlangen',)"
3041,Lisa,False,LP2.BuLi Süd1I,Schnaidt,0,1,356, ,"('SSG Dynamit Fürth II',)"
3042,Hans-Rainer,True,LP2.BuLi Süd1I,Wagner,0,2,363, ,"('HSG Erlangen',)"
3043,Kirsten,False,LP2.BuLi Süd1I,Knopf,1,2,371, ,"('SSG Dynamit Fürth II',)"
3044,Claudia,True,LP2.BuLi Süd1I,Schardt,0,3,351, ,"('HSG Erlangen',)"
3045,Andreas,False,LP2.BuLi Süd1I,Pfeiffer,1,3,378, ,"('SSG Dynamit Fürth II',)"
3046,Michael,True,LP2.BuLi Süd1I,Lehmeier,0,4,351, ,"('HSG Erlangen',)"
3047,Volker,False,LP2.BuLi Süd1I,Roth,1,4,370, ,"('SSG Dynamit Fürth II',)"
3048,Niels,True,LP2.BuLi Süd1I,Röhner,0,5,358, ,"('HSG Erlangen',)"
3049,Tobias,False,LP2.BuLi Süd1I,Meyer,1,5,363, ,"('SSG Dynamit Fürth II',)"
3050,Sonja,True,LP2.BuLi Süd1I,Weiß,0,1,366, ,"('SG 1898 Thumsenreuth',)"
3051,Alexander,False,LP2.BuLi Süd1I,Leuchtle,1,1,368, ,"('Singoldschützen Großaitingen',)"
3052,Lukas,True,LP2.BuLi Süd1I,Spachtholz,1,2,372, ,"('SG 1898 Thumsenreuth',)"
3053,Reiner,False,LP2.BuLi Süd1I,Sauter,0,2,363, ,"('Singoldschützen Großaitingen',)"
3054,Karl,True,LP2.BuLi Süd1I,Greger,1,3,362, ,"('SG 1898 Thumsenreuth',)"
3055,Artur,False,LP2.BuLi Süd1I,Pfitzner,0,3,361, ,"('Singoldschützen Großaitingen',)"
3056,Bernhard,True,LP2.BuLi Süd1I,Stock,0,4,351, ,"('SG 1898 Thumsenreuth',)"
3057,Ralf,False,LP2.BuLi Süd1I,Wieler,1,4,364, ,"('Singoldschützen Großaitingen',)"
3058,Thomas,True,LP2.BuLi Süd1I,Glaser,0,5,358, ,"('SG 1898 Thumsenreuth',)"
3059,Florian,False,LP2.BuLi Süd1I,Gollinger,1,5,369, ,"('Singoldschützen Großaitingen',)"
3060,Alexander,True,LP2.BuLi Süd1I,Leuchtle,1,1,374, ,"('Singoldschützen Großaitingen',)"
3061,Lisa,False,LP2.BuLi Süd1I,Schnaidt,0,1,367, ,"('SSG Dynamit Fürth II',)"
3062,Reiner,True,LP2.BuLi Süd1I,Sauter,1,2,369, ,"('Singoldschützen Großaitingen',)"
3063,Kirsten,False,LP2.BuLi Süd1I,Knopf,0,2,361, ,"('SSG Dynamit Fürth II',)"
3064,Artur,True,LP2.BuLi Süd1I,Pfitzner,0,3,362, ,"('Singoldschützen Großaitingen',)"
3065,Andreas,False,LP2.BuLi Süd1I,Pfeiffer,1,3,377, ,"('SSG Dynamit Fürth II',)"
3066,Ralf,True,LP2.BuLi Süd1I,Wieler,0,4,364, ,"('Singoldschützen Großaitingen',)"
3067,Volker,False,LP2.BuLi Süd1I,Roth,1,4,367, ,"('SSG Dynamit Fürth II',)"
3068,Florian,True,LP2.BuLi Süd1I,Gollinger,0,5,369,8,"('Singoldschützen Großaitingen',)"
3069,Tobias,False,LP2.BuLi Süd1I,Meyer,1,5,369,9,"('SSG Dynamit Fürth II',)"
3070,Matthias,True,LP2.BuLi Süd1I,Nolte,1,1,379, ,"('HSG Erlangen',)"
3071,Sonja,False,LP2.BuLi Süd1I,Weiß,0,1,376, ,"('SG 1898 Thumsenreuth',)"
3072,Hans-Rainer,True,LP2.BuLi Süd1I,Wagner,0,2,373,8,"('HSG Erlangen',)"
3073,Lukas,False,LP2.BuLi Süd1I,Spachtholz,1,2,373,10,"('SG 1898 Thumsenreuth',)"
3074,Michael,True,LP2.BuLi Süd1I,Lehmeier,0,3,344, ,"('HSG Erlangen',)"
3075,Karl,False,LP2.BuLi Süd1I,Greger,1,3,364, ,"('SG 1898 Thumsenreuth',)"
3076,Christian,True,LP2.BuLi Süd1I,Werner,0,4,353,7,"('HSG Erlangen',)"
3077,Bernhard,False,LP2.BuLi Süd1I,Stock,1,4,353,10,"('SG 1898 Thumsenreuth',)"
3078,Niels,True,LP2.BuLi Süd1I,Röhner,0,5,347, ,"('HSG Erlangen',)"
3079,Thomas,False,LP2.BuLi Süd1I,Glaser,1,5,359, ,"('SG 1898 Thumsenreuth',)"
3080,Aleksandar,True,LP2.BuLi Süd1I,Todorov,1,1,374, ,"('HSG München',)"
3081,Thomas,False,LP2.BuLi Süd1I,Karsch,0,1,371, ,"('SV Kelheim-Gmünd II',)"
3082,Michael,True,LP2.BuLi Süd1I,Heise,1,2,380, ,"('HSG München',)"
3083,Matthias,False,LP2.BuLi Süd1I,Groher,0,2,366, ,"('SV Kelheim-Gmünd II',)"
3084,Arben,True,LP2.BuLi Süd1I,Kucana,1,3,377, ,"('HSG München',)"
3085,Axel,False,LP2.BuLi Süd1I,Genewsky,0,3,351, ,"('SV Kelheim-Gmünd II',)"
3086,Andreas,True,LP2.BuLi Süd1I,Martin,1,4,368, ,"('HSG München',)"
3087,Christian,False,LP2.BuLi Süd1I,Lichtenegger,0,4,364, ,"('SV Kelheim-Gmünd II',)"
3088,Carsten,True,LP2.BuLi Süd1I,Schütt,1,5,371, ,"('HSG München',)"
3089,Steven,False,LP2.BuLi Süd1I,Seeliger,0,5,369, ,"('SV Kelheim-Gmünd II',)"
3090,Maxim,True,LP2.BuLi Süd1I,Konradi,1,1,367,10,"('FSG Hilpoltstein',)"
3091,Lea,False,LP2.BuLi Süd1I,Kleesattel,0,1,367,9,"('SG Eintracht Garching',)"
3092,Karl,True,LP2.BuLi Süd1I,Schmidt,1,2,370, ,"('FSG Hilpoltstein',)"
3093,Carolin,False,LP2.BuLi Süd1I,Schiller,0,2,369, ,"('SG Eintracht Garching',)"
3094,Stefan,True,LP2.BuLi Süd1I,Schwab,1,3,370, ,"('FSG Hilpoltstein',)"
3095,Michael,False,LP2.BuLi Süd1I,Bolek,0,3,352, ,"('SG Eintracht Garching',)"
3096,Sebastian,True,LP2.BuLi Süd1I,Burger,1,4,370, ,"('FSG Hilpoltstein',)"
3097,Sabine,False,LP2.BuLi Süd1I,Gruchmann,0,4,364, ,"('SG Eintracht Garching',)"
3098,Horst,True,LP2.BuLi Süd1I,Roedel,1,5,365, ,"('FSG Hilpoltstein',)"
3099,Theresa,False,LP2.BuLi Süd1I,Olbinger,0,5,361, ,"('SG Eintracht Garching',)"
3100,Thomas,True,LP2.BuLi Süd1I,Karsch,1,1,380, ,"('SV Kelheim-Gmünd II',)"
3101,Maxim,False,LP2.BuLi Süd1I,Konradi,0,1,369, ,"('FSG Hilpoltstein',)"
3102,Matthias,True,LP2.BuLi Süd1I,Groher,1,2,370, ,"('SV Kelheim-Gmünd II',)"
3103,Karl,False,LP2.BuLi Süd1I,Schmidt,0,2,366, ,"('FSG Hilpoltstein',)"
3104,Axel,True,LP2.BuLi Süd1I,Genewsky,0,3,369, ,"('SV Kelheim-Gmünd II',)"
3105,Stefan,False,LP2.BuLi Süd1I,Schwab,1,3,372, ,"('FSG Hilpoltstein',)"
3106,Christian,True,LP2.BuLi Süd1I,Lichtenegger,1,4,370, ,"('SV Kelheim-Gmünd II',)"
3107,Sebastian,False,LP2.BuLi Süd1I,Burger,0,4,364, ,"('FSG Hilpoltstein',)"
3108,Steven,True,LP2.BuLi Süd1I,Seeliger,1,5,372, ,"('SV Kelheim-Gmünd II',)"
3109,Horst,False,LP2.BuLi Süd1I,Roedel,0,5,354, ,"('FSG Hilpoltstein',)"
3110,Aleksandar,True,LP2.BuLi Süd1I,Todorov,1,1,378, ,"('HSG München',)"
3111,Lea,False,LP2.BuLi Süd1I,Kleesattel,0,1,377, ,"('SG Eintracht Garching',)"
3112,Michael,True,LP2.BuLi Süd1I,Heise,1,2,386, ,"('HSG München',)"
3113,Carolin,False,LP2.BuLi Süd1I,Schiller,0,2,373, ,"('SG Eintracht Garching',)"
3114,Arben,True,LP2.BuLi Süd1I,Kucana,1,3,384, ,"('HSG München',)"
3115,Michael,False,LP2.BuLi Süd1I,Bolek,0,3,356, ,"('SG Eintracht Garching',)"
3116,Andreas,True,LP2.BuLi Süd1I,Martin,1,4,377, ,"('HSG München',)"
3117,Verena,False,LP2.BuLi Süd1I,Gimpl,0,4,356, ,"('SG Eintracht Garching',)"
3118,Carsten,True,LP2.BuLi Süd1I,Schütt,0,5,366, ,"('HSG München',)"
3119,Sabine,False,LP2.BuLi Süd1I,Gruchmann,1,5,370, ,"('SG Eintracht Garching',)"
3120,Tobias,True,LP2.BuLi Süd1I,Spötzl,0,1,357, ,"('SV Hubertus Rettenbach',)"
3121,Stefan,False,LP2.BuLi Süd1I,Kupillas,1,1,366, ,"('Auerhahn Steinberg',)"
3122,Johannes,True,LP2.BuLi Süd1I,Fischer,0,2,362, ,"('SV Hubertus Rettenbach',)"
3123,Konrad,False,LP2.BuLi Süd1I,Schneider,1,2,370, ,"('Auerhahn Steinberg',)"
3124,Maria,True,LP2.BuLi Süd1I,Schausbreitner,0,3,360, ,"('SV Hubertus Rettenbach',)"
3125,Nick,False,LP2.BuLi Süd1I,Ruß,1,3,378, ,"('Auerhahn Steinberg',)"
3126,Albert,True,LP2.BuLi Süd1I,Spötzl,1,4,352, ,"('SV Hubertus Rettenbach',)"
3127,Roman,False,LP2.BuLi Süd1I,Schneider,0,4,345, ,"('Auerhahn Steinberg',)"
3128,Bettina,True,LP2.BuLi Süd1I,Hanfstingl,0,5,336, ,"('SV Hubertus Rettenbach',)"
3129,Herbert,False,LP2.BuLi Süd1I,Hartl,1,5,367, ,"('Auerhahn Steinberg',)"
3130,Stefan,True,LP2.BuLi Süd1I,Lipp,1,1,367, ,"('Bogenschützen Grund',)"
3131,Michael,False,LP2.BuLi Süd1I,Steinbauer,0,1,363, ,"('Adlerschützen Unteriglbach',)"
3132,Kai,True,LP2.BuLi Süd1I,Höfl,1,2,363, ,"('Bogenschützen Grund',)"
